date,new_confirmed,category_value,category_label,,Tweet
24-05-2020,1078,-63,Decrease the spread of COVID19,10-05-2020, Visits to doctors offices and emergency rooms for illnesses with symptoms compatible with COVID19 are declining nationally likely in part a result of widespread efforts to slow the spread of COVID19 See the data in the latest COVIDView  
25-05-2020,1012,-66,Decrease the spread of COVID19,11-05-2020, Today Prime Minister Justin Trudeau spoke with the Prime Minister of Fiji Frank Bainimarama to discuss the latest developments on the COVID19 pandemic Read a summary of the call here  Today Prime Minister Justin Trudeau spoke with the President of Colombia IvanDuque Mrquez to discuss the latest developments on COVID19 in each of their countries and around the world Read a summary of the call here  The Government of Canada is helping businesses through this extraordinary time  including forprofit notforprofit and charitable enterprises  to ensure that workers across Canada can keep their jobs Learn more  COVID19  RT TCSSDC Are you a Canadian manufacturer or business that can help Canada meet its need for COVID19 medical supplies We want to hear Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT HHSGov As part of the CARES Act HHS is distributing 175 billion to healthcare providers caring for COVID19 patients SecAzar break PublicHealthReports has announced a Call for Papers on COVID19 inviting publichealth practitioners and academic researchers to share challenges lessons learned and opportunities for public health practice Learn more here   You can help slow the spread of COVID19 Practice socialdistancing Keep at least six feet of physical distance between yourself and others Wear a cloth face covering when out for essential trips More tips at   I saw this as a great opportunity to be more on the front lines said Jill Brown a CDC Health Communication Specialist who was a part of the first wave of responders that helped screen passengers for COVID19 at San Francisco International Airport   Between March 11 and May 2 a total of 32107 people died in New York City NYC Dept of Health and Mental Hygiene data showed more than 18879 COVID19 laboratoryconfirmed or probable COVID19associated deaths See analysis in CDCMMWR   Californias arriving traveler monitoring for COVID19 was limited by poor quality of received traveler data high volume of travelers amp asymptomatic transmission Read more about lessons learned in this CDCMMWR   Caring for someone with COVID19 Prevent your own illness by practicing everyday preventive actions Clean hands often avoid touching your face with unwashed hands limit contact with anyone who is sick amp frequently clean and disinfect surfaces More   COVID19 caregivers A person who is sick with COVID19 should wear a cloth face covering if possible to help prevent the virus from spreading to others Learn more about how to care for someone who is sick   If you have chronic lung disease or asthma you are at higher risk for getting seriously ill from coronavirus Learn how you can take steps to protect yourself and slow the spread at  COVID19  This PoliceWeek we would like to thank all members of the law enforcement community for their hard work and sacrifice to keep Canada safe and secure especially during COVID19  RT CanadianPM Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa htt
26-05-2020,936,-76,Decrease the spread of COVID19,12-05-2020, RT GovCanHealth Travellers returning to Canada You are required to provide info upon entry for COVID19 Help reduce wait times and poin RT GovCanHealth Kids just like adults have an important role to play in the fight against COVID19 Find resources that you can use to Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Protect yourself and others from COVID19 when out shopping This video shows you how   CDCs Dr Arjun Srinivasan amp Dr Neil Gupta joined doximity in a new QampA about optimizing personal protective equipment PPE healthcare worker safety and systemlevel strains related to COVID19 Read here  RT NIH In recognition of MentalHealthMonth use these resources from NIHs nimhgov to help raise awareness about coping with COVID19 RT CDCDirector I extend my sincerest gratitude to the healthcare workers on the frontline of COVID19 and the essential emergency personn RT CDCDirector I would like to recognize the tireless commitment of CDC staff who have deployed all over the US to fight COVID19 Techni After choir practice in Skagit County Washington 52 members became ill with COVID19 symptoms COVID19 spreads easily between people Avoid groups stay at least 6 feet apart and wear cloth face coverings to reduce spread Learn more from CDCMMWR   This marks the third consecutive week during which the percentage of deaths associated with COVID19 has declined but the percentage remains high compared to most influenza seasons  The latest COVIDView report shows that the proportion of death certificates coded as being related to COVID19 decreased from 255 the week ending April 11th to 106 the week ending May 2nd  RT SurgeonGeneral In the midst of the COVID19 pandemic its understandable that many Americans may experience heightened stress or anx Take action to slow the spread of COVID19 by wearing a cloth face covering in public spaces keeping at least 6 feet of physical distance amp frequently washing your handsMake a cloth face covering from a tshirt scarf or cloth napkin Learn more at   States tribal local amp territorial officials Resources are available to help quickly identify new COVID19 cases break chains of transmission and protect first responders and healthcare workers from infection   RT GovCanHealth What does the Canada COVID19 app offer A selfassessment tool statistics updates resources and more Download it tod RT NewsroomGC COVID19  Temporary suspension of service at select Canadian border services locations  RT GovCanHealth Kids just like adults have an important role to play in the fight against COVID19 Find resources that you can use to RT StatCaneng Has your sense of safety been affected by the COVID19 pandemic Share your perceptions of crime and safety in your commu RT GovCanHealth Travellers returning to Canada You are required to provide info upon entry for COVID19 Help reduce wait times and poin RT DeputyPMCanada Its important to prioritize your cyber safety during COVID19 While you work and stay socially connected online lea
27-05-2020,872,-64,Decrease the spread of COVID19,13-05-2020, Over the past few weeks the Government of Canada has unveiled a number of measures to help businesses stay afloat during the COVID19 crisis including targeted support for regional businesses Learn more about the Regional Relief and Recovery Fund   Students and new grads who are unable to find work due to COVID19 will be able to apply for the Canada Emergency Student Benefit starting Friday Learn more about eligibility and how you can apply   Today Prime Minister Justin Trudeau spoke with the Prime Minister of Saint Lucia Allen Chastanet to discuss the latest developments in the COVID19 pandemic in each of their countries and around the world Read a summary of the call here  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Updated on May 13 Reported US cases of COVID19 are now close to 14 million 28 states report 10000 cases New interactive charts show cases by race and ethnicity   RT SurgeonGeneral One more important point about COVID19 and face coverings data suggests many people who have coronavirus are asympt Get advice on how to care for someone at home who either has or may have COVID19 If you have additional questions visit   If one piece of PPE saves someones life mission accomplished said Rusty Enscore a CDC Health Scientist who led the inventory effort CDC shared 9 tons of protective gear with COVID19 responders Read more   CDC experts joined doximity in a new QampA to discuss optimizing personal protective equipment PPE healthcare worker safety and systemlevel strains related to COVID19 Read the full interview  The latest COVIDView report shows adults 65 years and older have the highest rates of COVID19associated hospitalizations followed by adults age 50  64 Hospitalization rates are cumulative and will continue to rise with ongoing COVID19 activity   RT NIOSH Providing care to others during COVID19 can lead to stress anxiety fear and other strong emotions CDCgov has tips to help RT SurgeonGeneral Washing your hands remains one of the best ways to prevent the spread of viruses like COVID19 Here are 5 things t RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 1169380 people for COVID19 w an average 6 positive overall In recent weeks RT CPHOCanada PHAC is using a crowdsourcing system to track COVID19 across Canada See what fellow Canadians are reporting in your ar RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease COVID19 Situa RT CPHOCanada  KeepItUp to help stop transmission of COVID19  continue to wash your hands frequently practice PhysicalDistancing RT CanadianPM Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa htt
28-05-2020,993,121,Increase the spread of COVID19,14-05-2020, Today Prime Minister Justin Trudeau spoke with Managing Director of the International Monetary Fund Kristalina Georgieva to discuss the COVID19 crisis Read a summary of the call here  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Nurses work hard day and night serving Canadians and protecting our health and wellbeing This ThankYouThursday lets all take the opportunity to thank nurses for taking such good care of us COVID19  When you wear a cloth face covering you help protect those around you from COVID19 Help keep each other safe by continuing to properly wear cloth face coverings every time the entire time youre in public Learn more   If someone in your home gets sick with COVID19 do you know how to protect yourself and others This video offers special cleaning advice   RT DepSecHargan Everyone can help prevent spread of COVID19 Clara CDCgovs Coronavirus SelfChecker can help you decide when to cal Are you part of frontline staff or a dialysis technician in an outpatient hemodialysis facility Watch three brief training videos to help reinforce infection prevention knowledge and strategies to prevent the spread of COVID19   RT SurgeonGeneral Wearing face coverings in most non medical situations isnt to protect healthy wearers from COVID19 its to keep peo RT DepSecHargan During the COVID19 outbreak its important for everyone to know the difference between N95 respirators and surgical mas RT NIOSH New CDCgov instructional videos for healthcare personnel who are caring for COVID19 patients show how to safely put on and tak RT DepSecHargan If you must travel take these steps to protect yourself amp others from COVID19 during your trip More from CDCgov http RT cybercentreca Does physical distancing and remoteworking have you using teleconferencing more than ever COVID19  Learn more abo DYK essential services also include those working in finance education manufacturing etcMany in our communities continue to work day amp night ensuring Canadians have what they need during the COVID19 pandemic Thank you for your hard work  COVID19 remains the GoCs number one priority but we are actively monitoring flood levels across Canada Take some time to consider how you can be FloodReady   ThankYouThursday to all the front line personnel essential business workers grocers truck drivers and public transit employees We are ever grateful for your dedication to help Canadians during this challenging time COVID19 StrongerTogether 
29-05-2020,906,-87,Decrease the spread of COVID19,15-05-2020, Research staff in Canada are the source of new innovations and ideas that help keep us healthy protect our environment and drive our economy Today PM Trudeau announced funding to help Canadas academic research community during the COVID19 pandemic   Business owners the Canada Emergency Wage Subsidy will be extended by another three months to the end of August If youre a business owner or a worker the Government of Canada is here for you now and throughout the summer Learn more  COVID19  RT FinanceCanada We have extended the Canada Emergency Wage Subsidy CEWS to help more workers affected by COVID19  Learn more https Today Prime Minister Justin Trudeau spoke with Prime Minister BorisJohnson of the United Kingdom to discuss the COVID19 pandemic response Read a summary of the call here  Today Prime Minister Justin Trudeau announced funding to help Canadas academic research community during the COVID19 pandemic Learn more  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Attention postsecondary students and recent grads If youre ineligible for the CERB or EI and youre unable to work due to COVID19 you can apply for the Canada Emergency Student Benefit today More info   Today Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland spoke with premiers on continued efforts to address the impacts of COVID19 Read a summary of the call here  The latest CDC COVIDView report shows the percentage of visits to doctors offices and ERs for illnesses likely related to COVID19 are declining nationally likely in part a result of widespread efforts to slow the spread of COVID19   Criminals often take advantage of world events such as COVID19 If you think youre a victim of a scam or attempted fraud involving COVID19 contact the National Center for Disaster Fraud hotline by phone at 18667205721 or email at disasterleogov  Most people with COVID19 can recover at home Take special steps to care for someone who is sick at home and help keep the rest of your household healthy too For additional advice visit   RT HHSASH I want to emphasize this message from AAPNews related to COVID    Dont be afraid to take your child If you have signs of a heart attack or stroke while staying at home during COVID19 call 911 right away Emergency responders and emergency departments have plans in place to help protect you from COVID19 Learn more   RT SurgeonGeneral Mental illness is more common than you might think Learn how to protect your MentalHealth during COVID19 amp beyond Everyone reacts differently to stressful situations like COVID19 You may feel anxiousness anger sadness or overwhelmed If you or a loved one is feeling overwhelmed get support 247 by calling 18009855990 or text TalkWithUs to 66746 Learn more   RT NIOSH Whether you are going into work or teleworking COVID19 has probably changed the way you work Fear and anxiety about this dise CDC tracks 12 different forecasting models of possible COVID19 deaths in the US As of May 11 all forecast an increase in deaths in the coming weeks and a cumulative total exceeding 100000 by June 1 See national amp state forecasts   RT CPHOCanada 13 Health Canada GovCanHealth has authorized the first COVID19 serological test that will enable labs in Canada to test If youre a Canadian manufacturer or business that can assist Canada in meeting the need for medical supplies during COVID19 your help is neededFor more info 
30-05-2020,772,-134,Decrease the spread of COVID19,16-05-2020, The Canadian Red Cross plays a critical role in our response to COVID19 Today the Government of Canada announced support for the organization so it can continue to provide the expertise and services we rely on More details   In July the Government of Canada will increase the CanadaChildBenefit to give parents extra support as they deal with regular everyday expenses and the extra challenges caused by COVID19 Learn more   RT SafetyCanada GoC announces support for redcrosscanada to help with the ongoing COVID19 response and future responses to floods and Today Prime Minister Justin Trudeau announced funding to help RedCrossCanada meet increased demand due to COVID19 and to support future floods and wildfire relief efforts Learn more  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT GovCanHealth Is COVID19 affecting your mentalhealth Are you worried about your substance use Visit the Wellness Together Canada po The latest CDC COVIDView report shows adults 65 continue to have the highest rates of COVID19associated hospitalizations followed by adults age 50  64 Hospitalization rates are cumulative and will continue to increase as the pandemic unfolds   Practice social distancing by putting space between yourself and others Continue to practice healthy habits like washing your hands for at least 20 seconds and staying home if youre sick to help slow the spread of COVID19 Learn more   Strokes still happen during a pandemic Remember FAST Face Arms Speech Time to call 911 This simple reminder can help you recognize the signs and symptoms of a stroke and possibly save a life Learn more  COVID19  GoC announces support for redcrosscanada to help with the ongoing COVID19 response and future responses to floods and wildfires   Lindsey Parsons  redcrosscanada  RT WomenCanada GC supports over 500 womens shelters and sexual assault centres during the COVID19 pandemic   We can all do our part in preventing the spread of COVID19 For more info visit   or contact 18337844397 
31-05-2020,757,-15,Decrease the spread of COVID19,17-05-2020, Protect yourself from COVID19 while getting gas Use disinfecting wipes on handles amp buttons of gas pump before you touch them After you get gas amp pay wash your hands or use hand sanitizer with gt60 alcohol For more tips visit   Health Depts CDC guidance on COVID19 contact tracing is now available to help plan implement and enhance COVID19 case investigation and contact tracing efforts Learn more   Wearing a cloth face covering CORRECTLY can help prevent the spread of COVID19 to others When you go out on essential trips follow these dos If you have a child remember those under age 2 should not wear a face covering See   Multisystem inflammatory syndrome in children MISC appears to be associated with COVID19 CDC recommends healthcare providers report suspected cases to local state or territorial health departments See Health Advisory issued  
01-06-2020,758,1,Increase the spread of COVID19,18-05-2020, Today Prime Minister Justin Trudeau spoke with Her Majesty Queen Elizabeth II to discuss world affairs and the latest developments in the COVID19 pandemic in Canada Read a summary of the call here  HCPs COCA Call on Tuesday May 19th at 2pm ET can also be found on COCAs Facebook profile via Facebook Live Topic Multisystem Inflammatory Syndrome in Children MISC Associated with Coronavirus Disease 2019 COVID19 Learn more   Medicine was a way to do work that was all about letting people be their best selves says CDC medical officer Dr Vikram Krishnasamy who was deployed to support the COVID19 response He helped repatriate Americans and support the Navajo nation   CDC has published new guidance on contact tracing a key strategy to prevent further spread of COVID19   Data from the Michigan Care Improvement Registry show vaccine coverage has declined among most children 2 in May 2020 compared to previous May estimates Vaccines are essential amp should continue while COVID19 stayathome orders are in place CDCMMWR   Grieving the loss of a loved one during the COVID19 pandemic can be extra difficult CDC released information to help plan and hold funeral services as safely as possible during this time Find it here   This VictoriaDay to slow the spread of COVID19 StayAtHome arrange a virtual meal or a chat with friends and loved ones Learn how to stay safe virtually while video teleconferencing  
02-06-2020,705,-53,Decrease the spread of COVID19,19-05-2020, To give more businesses access to the support they need so they can help protect workers and the jobs they rely on the Government of Canada is expanding the eligibility criteria for the Canada Emergency Business Account Learn more  COVID19  RT ESDCGC Hey Employers Are you in need of staff to help s response to COVID19JobBank offers free job listings across the countr Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT HHSGov Its EMSWeek and COVID19 has made emergency medical work more demanding than ever Thank you EMS heroes for staying strong RT HHSGov News HHS is delivering new funding to states territories and tribes to support testing for COVID19 Read the full news rel Thank you to all dialysis staff protecting vulnerable patients from COVID19 CDCs new training webinars can help to prevent the spread in your facility   RT HHSGov Wearing a cloth face covering in public slows the spread of COVID19 and shows you care about the health of your community Ma Does wearing a face covering mean you dont have to practice social distancing The answer is no Wearing a cloth face covering while in public AND maintaining 6 ft of distance from other people are two actions to help stop the spread of COVID19   After 2 people with COVID19 attended church gatherings in Arkansas in early March 35 attendees acquired the disease Follow CDC guidelines amp consult with local public health officials when resuming inperson operations Learn more from CDCMMWR   Do you operate a pool or water playground You can help prevent the spread of COVID19 Follow these health and safety tips   HCPs Today at 2pm ET log in to COCA Facebook profile or call in COCA Call Topic Multisystem Inflammatory Syndrome in Children MISC Associated with Coronavirus Disease 2019 COVID19 Learn more about the event at   RT csiscanada Do you have questions about COVID19  Download the Government of Canadas app that helps you stay informed Find it here RT TravelGoC Abroad Stay safe Read on for important advice   COVID19  RT StatCaneng Please participate in this short online questionnaire to help us better understand the overall impacts of COVID19 on Cana RT GetCyberSafe Malware is one of the most common forms of COVID19 scams But there are steps you can take to make yourself less vulnera RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease COVID19 Situa Protect yourself from fraudsters looking to profit from misinformation and uncertainty during COVID19 Follow GetCyberSafe  
03-06-2020,675,-30,Decrease the spread of COVID19,20-05-2020, The Canada Emergency Commercial Rent Assistance program will provide rent relief to small businesses while helping property owners maintain rental income during the COVID19 pandemic Learn more   Today Prime Minister Justin Trudeau spoke with the Prime Minister of Barbados and current Chair of CARICOM MiaAmorMottley to discuss the latest developments in the COVID19 pandemic Read a summary of the call here  Today Prime Minister Justin Trudeau announced that application documents and updated criteria for Canada Emergency Commercial Rent Assistance for small businesses are now available Learn more  COVID19 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  CDC has new info to help camps youth sports K12 schools amp higher ed and restaurants amp bars operate during COVID19 These materials emphasize the importance of working w local health officials to make decisions amp help prevent spread of COVID19 See   Updated on May 20 More than 15 million cases of COVID19 have been reported in the US 29 states report 10000 cases You can now find the number of cases by age group   Handwashing is one of the best ways to protect yourself and your family from getting sick Learn when and how you should wash your hands to stay healthy  COVID19  Meet CDC Health Communication Specialist Jill Brown who was part of the first wave of CDC responders helping screen passengers arriving at San Francisco International Airport for COVID19 Read more about her experience   Getting takeout while slowing the spread of COVID19 Order amp pay online or by phone accept takeout without inperson contact if possible stay 6 feet away from others amp wash your hands with soap amp water after bringing home your food   Everyone reacts differently to stressful situations like COVID19 You may feel anxiousness anger sadness or overwhelmed If you or a loved one is feeling overwhelmed get support 247 by calling 18009855990 or text TalkWithUs to 66746 Learn more   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease COVID19 Situa RT Transportgc If you are flying within or outside of Canada you will be subjected to COVID19 measures such as a health check before RT CanadianPM Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa htt Text email or call to check in with your neighbours who might be at a higher risk Offer to get them food or supplies they might need COVID19  
04-06-2020,641,-34,Decrease the spread of COVID19,21-05-2020, RT CanRevAgency My Account can help you manage your tax and benefit affairs during the COVID19 pandemic Sign up for My Account to updat Today Prime Minister Justin Trudeau spoke with the President of Mozambique Filipe Nyusi to discuss the latest developments in the COVID19 pandemic Read a summary of the call here  Watch Prime Minister Justin Trudeaus full remarks on help available for business owners affected by COVID19  Today Prime Minister Justin Trudeau announced new funding for Indigenous organizations providing services to Indigenous peoples in urban centres and off reserve Learn more  COVID19 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT CDCGlobal Caring for your mental health is important Find ways you and your family can reduce stress during COVID19  RT NIOSH Fire management agencies should encourage personnel to selfmonitor for symptoms of COVID19 Firefighters who have symptoms sh RT CDCemergency If you employ waste collectors or recyclers you should have a COVID19 health amp safety plan to protect employees See ne Take action to slowthespread of COVID19 Wear a cloth face covering in public spaces keep at least 6 feet of physical distance and frequently wash your hands Learn more   Everyone reacts differently to stressful situations like COVID19 You may feel anxiousness anger sadness or overwhelmed If you or a loved one is feeling overwhelmed get support 247 by calling 18009855990 or text TalkWithUs to 66746 Learn more   RT SecAzar HHSGov is providing 225 million for COVID19 testing in rural communities Further expanding testing capacity is a crucial RT fema COVID19 wont stop other disasters from happening but it will adjust how we prepare for them Today we released guidance amp re Thank you to all the rcmpgrcpolice detachments that have been working tirelessly to keeping Canadian communities safe We are forever grateful for your sacrifice and dedication during these challenging times ThankYouThursday COVID19  RT JusticeCanadaEN For some people stayingathome and selfisolation due to COVID19 can mean being trapped at home in an abusive situati RT NewsroomGC As MemorialDay approaches CanBorder reminds travellers that COVID19 restrictions on all discretionary nonessential t RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 1372929 people for COVID19 w an average 5 positive overall In recent  week RT CPHOCanada FluWatchers participants should report every week healthy OR sick This helps ensure the COVID19 data is as accurate as RT SSCCA Questions about COVID19 Not only is there an app for that but GovCanHealths virtual assistant is also there to help you qu
05-06-2020,609,-32,Decrease the spread of COVID19,22-05-2020, RT InspectionCan Are your little ones getting restless at home during COVID19 Were always looking for JuniorCFIA scientists no matte RT GovCanHealth Feeling stressed or overwhelmed because of COVID19 If youre finding it hard to cope or are worried about your substanc RT DigitalCDN 12 Need help understanding what COVID19 benefits may be available to you Min Murray announced a new online tool to he Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Today Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland spoke with premiers about continued efforts to address the impacts of COVID19 Read a summary of the call here  Today Prime Minister Justin Trudeau announced new funding for Indigenous organizations providing services to Indigenous peoples in urban centres and off reserve to help them respond to COVID19    The latest CDC COVIDView report summarizes new data on COVID19like illnesses hospitalization rates and deaths Check it out here   CDC offers general considerations to help communities of faith decide how best to practice their beliefs while slowing the spread of COVID19 and keeping their staff and congregations safe Learn more   RT CDCemergency Whether you are going into work or teleworking COVID19 has probably changed the way you work Fear amp anxiety about this Dr Vikram Krishnasamy a CDC medical officer and diseasedetective was deployed to the field twice to support the COVID19 response Read more about his work and what inspired him to work in public health   Looking to make a splash this summer Dive into these CDC tips for enjoying the pool amp preventing COVID19 Practice social distancing wear a face covering when out of water except for children 2 amp under and limit sharing of pool toys Remember to stay home if you are sick  RT NIH For people in recovery SocialDistancing can make it difficult to get support Find information on COVID19 and substance use diso After 2 residents of a skilled nursing facility tested positive for COVID19 all residents amp staff were tested 27 cases were diagnosed COVID19 spreads quickly in skilled nursing facilities Universal amp serial testing are important More from CDCMMWR   RT CDCHIVAIDS COVID19 Clinician Tip Underscore the importance of following all CDC precautions to prevent COVID19 such as social dis DYK When you get an antibody blood test your blood is checked for antibodies which show if you had a previous infection with the virus that causes COVID19 Learn more   RT HHSGov Fear and anxiety about COVID19 can be overwhelming Take care of your mental wellness by unplugging occasionally Find more t CDC is monitoring 15 different models to forecast possible COVID19 deaths in the US As of May 18 national forecasts suggest that the increase in the total number of deaths will slow but exceed 110000 by June 13 Check your state forecast   RT rcmpgrcpolice The RCMP would like to thank Canadians for their cooperation with COVID19 restrictions whether it be cancelling vacati RT GovCanHealth Travellers entering Canada are required to complete a COVID19 form upon entry By using the ArriveCAN app you can Red RT CPHOCanada Get the whole family involved in learning about ways to stop the spread of COVID19 These colouring pages include tips on RT csecst The cybercentreca has seen an increase of COVID19 phishing campaigns and malware scamsLearn how to spot malicious e RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease COVID19 Situa RT GovCanHealth Feeling stressed or overwhelmed because of COVID19 If youre finding it hard to cope or are worried about your substanc Everyone has a role to play PlankTheCurve We can all help stop the spread of COVID19 by practicing PhysicalDistancing and StayingHome  
06-06-2020,722,113,Increase the spread of COVID19,23-05-2020, Canadians have been staying home physical distancing and listening to public health advice which means we can restart some activities But COVID19 remains a serious health threat so we need to keep listening to science as we take steps to reopen the economy  Slow the spread of COVID19 while working from home Clean amp then disinfect surfaces such as tables desks phones tablets amp keyboards For electronic devices follow manufacturer instructions or use alcoholbased sprays containing at least 70 alcohol   This MemorialDay weekend if you choose to spend time outdoors stay 6ft apart amp wear a cloth face cover to slow the spread of COVID19 Learn more at   As states and localities move to resume civic life their school systems determine whether when and how to open CDC offers information to help schools protect students teachers administrators and staff and slow the spread of COVID19 Learn more   The latest CDC COVIDView report shows the percentage of visits to doctors offices and ERs for illnesses with symptoms likely related to COVID19 are declining nationally thanks in part a result of widespread efforts to slow the spread of COVID19   Avoid shopping for food amp other essentials inperson if youre not feeling well Order food amp other items online for home delivery or curbside pickup For more tips during COVID19 visit  
07-06-2020,642,-80,Decrease the spread of COVID19,24-05-2020, If youre a commercial property owner and have small business tenants struggling to make their rent you may be eligible for the Canada Emergency Commercial Rent Assistance Your day to apply depends on your province or territory Details  COVID19  Be mindful of social distancing this MemorialDay weekend Stay at least six feet from others to slow the spread of COVID19 If visiting public spaces like parks trails and aquatic venues avoid crowded areas Learn more   Take action to slow the spread of COVID19 by wearing a cloth face covering in public spaces keeping at least 6 feet of physical distance amp frequently washing your handsMake a cloth face covering from a tshirt scarf or cloth napkin Learn more at  
08-06-2020,545,-97,Decrease the spread of COVID19,25-05-2020, RT TravelGoC Abroad and need medical care     COVID19  Today Prime Minister Justin Trudeau discussed the latest developments in the COVID19 pandemic with Chancellor Angela Merkel of Germany Read a summary of the call here  Today Prime Minister Justin Trudeau spoke with the President of France EmmanuelMacron to discuss the latest developments in the COVID19 pandemic Read a summary of the call here  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Your day to apply for CECRA for small businesses depends on your province or territory Details  COVID19 While the number of COVID19 cases which are counted cumulatively are increasing other indicators used to track weekly national trends in the level of illnesses hospitalization rates and the proportion of deaths from COVID19 fell from the prior week   Need fresh air If you visit a park stay at least 6 feet 2 meters from other people wear a cloth face covering and do not gather in groups Prevent the spread of COVID19   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease COVID19 Situa You may be shopping online more often due to COVID19 Learn how to spot a shady shopping website   
09-06-2020,409,-136,Decrease the spread of COVID19,26-05-2020, On Thursday Prime Minister Justin Trudeau will convene a highlevel meeting with UN SecretaryGeneral AntonioGuterres and Prime Minister AndrewHolnessJM to consider global economic challenges and how to better support developing countries COVID19  Prime Minister Justin Trudeau will join UN SecretaryGeneral AntonioGuterres and PM of Jamaica AndrewHolnessJM to convene a highlevel meeting to address economic devastation caused by COVID19 Learn more  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa   Your day to apply for CECRA for small businesses depends on your province or territory Details  COVID19 RT CDCDirector Thank you America for all that you have done to slow the spread of COVID19 You can continue to protect the vulnerable Do you have moderate or severe asthma You may be at higher risk for severe illness from COVID19 Protect yourself by taking your medicine as prescribed and following your asthma action plan AsthmaAwareness  Supporting healthcare providers and patients during amp after the COVID19 pandemic is a CDC priority A new framework can help clinicians amp facilities prioritize necessary healthcare visits for patients whose care should not wait   The latest CDC COVIDView report shows people 65 continue to have the highest rates of COVID19associated hospitalizations followed by people age 5064 Hospitalization rates are cumulative and will continue to increase as the pandemic continues   RT fema We are sending medical supplies to nursing homes across the country to help with COVID19 needs Watch this video for a detailed John Brooks is the chief medical officer for CDCs COVID19 response  He amp his team sift through newly published reports on COVID19 in hopes of applying findings to slow the spread of COVID19 Read more   RT CanadianForces We are working with Canadas defence security and public safety communities to fight against the spread of COVID19 T RT GovCanHealth  Calling all volunteers from across Canada We need you to help track where cases of COVID19 are This crowd source n RT rcmpgrcpolice This year the RCMP added COVID19 scams to the growing list of frauds they monitor across Canada Read how police are We can all do our part in preventing the spread of COVID19 For more info visit   or contact 18337844397 
