date,new_confirmed,category_value,category_label,Tweet_date,Tweet
12-08-2020,423,134,Increase the spread of COVID19,29-07-2020, RT TCSSDC Canada is helping keep supply and trade lines open for CdnBiz during COVID19 Read how were working to ensure the free flow RT AAFCCanada Looking for information on how we are supporting CdnAg during COVID19 Find details on the Emergency Processing Fund th The Canada Emergency Wage Subsidy will be broader and better targeted to help make sure Canadian workers and businesses are in a better position as we safely restart the economy Learn more  COVID19  RT SurgeonGeneral Are you concerned about possible COVID19 exposure andor symptoms Check out the apple screening tool developed w  As of July 28 the cumulative number of COVID19 cases reported in the US surpassed 4 million Wear a mask when around people who dont live in your household Stay 6 feet away from others amp wash your hands often See more data   RT CDCDirector Data show that face coverings are an effective tool to SlowTheSpread of COVID19 More and more people are embracing this Communicating prevention messages is critical to slowing spread of COVID19 The first step is to get to know all of the partners involved says CDCs Maggie Silver Read about communication partnerships she supports as part of the COVID19 response   Many healthcare systems are experiencing COVID19 patient surges New guidance is available for transferring patients to Relief Healthcare Facilities Learn more   RT CDCtravel Travel increases your chances of getting and spreading COVID19 CDC advises against nonessential international travel If y RT CDCemergency DYK CDCgovs OneStop Shop for COVID19 Resources has a section for communicating with people ages 1521 Find those t Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and local provincial or territorial public health authorities   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
14-08-2020,418,28,Increase the spread of COVID19,31-07-2020, RT GovCanHealth 12 COVID Alert the national exposure notification app is another tool Canadians can use to help slow the spread of  Innovative technologies like the new COVID Alert app will help keep Canadians safe and healthy as we gradually restart the economy Today Prime Minister Justin Trudeau announced this new national mobile app is now available for free download    The COVID Alert app helps you protect yourself your family and your community by notifying you if youve been exposed to COVID19 Download it today iPhone    Android   Today Prime Minister Justin Trudeau and the Premier of Ontario Doug Ford announced that COVID Alert a new national mobile app is now available to Canadians for free download Learn more  COVID19 If youre planning to stay with friends or family outside of your household to evacuate from Hurricane Isaias talk with them about how you all can best protect yourselves from COVID19 Find more safety tips here   Forecasts of COVID19 deaths now show the expected number of new deaths per week New US forecasts predict the number of weekly new deaths may increase over the next month Between 5k amp 11k new deaths are expected the week ending Aug 22 Learn more   The latest CDC COVIDView report shows the percentage of people testing positive for COVID19 remains stable nationally but increased in 6 of 10 regions with the South East South Central and South WestCoast regions seeing the highest percentages   Contact tracing is used by health departments to prevent the spread of infectious diseases like COVID19 Learn more   RT CDCDirector Face masks are one of the most powerful weapons we have in the fight against COVID19 Wearing a mask when youre in publi You can help slow the spread of COVID19 Wear a cloth face covering wash your hands and stay 6 feet away from others Each habit adds a layer of protection   RT cdchep Healthcare Providers Check out information and answers to frequently asked questions on COVID19 and patients with liver dis RT CDCemergency Wearing a cloth face covering CORRECTLY can help prevent the spread of COVID19 to others When you go out on essential t RT CDCFlu Flu and COVID19 share many characteristics but there are some key differences From signs and symptoms to who is at risk for RT GovCanHealth 12 COVID Alert the national exposure notification app is another tool Canadians can use to help slow the spread of 
17-08-2020,785,587,Increase the spread of COVID19,03-08-2020, RT CDCDirector Face masks are a powerful weapon against COVID19 Wear them to protect the vulnerable and slow the spread of this virus HCPs Attend the next COCA call Tuesday Aug 4 at 2pm ET via Zoom Topic COVID19 amp Telehealth Implementation Stories from the Field Learn more  COVID19  Take steps to keep your friends and family safe when visiting those at higher risk for severe illness from COVID19 Learn more at   The latest CDC COVIDView report shows the percentage of deaths attributed to COVID19 increased between June 27 and July 11 This is the first multiweek increase reported since midApril However this indicator has since been on the decline   Learn how MEPublicHealth enhanced their contact tracing efforts by using an innovative tool to efficiently monitor contacts of COVID19 patients in a new CDCMMWR report   Health equity is when everyone has the opportunity to be as healthy as possible We must address longstanding inequities that put some racial and ethnic groups at a higher risk for COVID19 Learn about CDCs COVID19 HealthEquity Strategy   If youre finding it difficult to cope during COVID19 check out GovCanHealths Wellness Together Canada portal for support tools amp resources available to you 
19-08-2020,336,54,Increase the spread of COVID19,05-08-2020, RT INFCeng The new COVID19 Resilience stream will help communities respond to the current pandemic by investing in more resilient Infr The COVID Alert app is another tool to protect your health Its voluntary and doesnt collect your name address geolocation or any other personal information Help keep your community safe and download the app today   RT CDCTB During the COVID19 pandemic we must continue to maintain essential public health services like TB prevention amp control CD COVID19 is widespread in several areas of the US particularly in the South West and parts of the Midwest Additionally 11 states had more than 10000 new cases in the last week Learn more   RT CDCemergency Workplaces can present unique challenges for COVID19 public health investigations CDCgov created a toolkit to help sta COVID19 has affected every person in America in some way but it is not affecting everyone in the SAME way Many racial and ethnic groups are overly affected by COVID19 Read about CDCs commitment to improve HealthEquity   RT CDCHeartStroke HeartAttacks and strokes are not taking a break for COVID19 This CDCapproved PSA explains why you should seek eme RT CDCDirector Take personal responsibility to help slow the spread of COVID19 so that you can say COVIDStopsWithMe  social distance RT NIOSH A new checklist is available to help seafood processing employers create a COVID19 assessment and control plan to protect worke RT ISEDCA Teams of scientists and industry experts have been selected to form a COVID19 Vaccine Task Force and Therapeutics Task Force RT GovCanHealth Wearing a nonmedical face mask can help protect you against COVID19 but bots and trolls wont Do your part to fight m RT CPHOCanada To date labs across  have tested 4236521 people for COVID19 w an average 3 positive overall Over the past week RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
20-08-2020,383,47,Increase the spread of COVID19,06-08-2020, RT DepSecHargan Wearing a cloth face covering correctly can help prevent the spread of COVID19 to others When you go out on essential t This weeks national forecast predicts the number of new COVID19 deaths per week may decrease over the next month Between 45k amp 106k new deaths are expected the week ending Aug 29 A total of 175k to 190k COVID19 deaths are predicted by Aug 29 More   RT HHSGov Its understandable that many people may feel depression distress or anxiety during the COVID19 pandemic Dr Joshua Gordon When you travel take steps to slow the spread of COVID19 Learn more at   COVID19 spread rapidly at a meat processing facility in South Dakota infecting 929 workers in just 5 weeks Employers can slow the spread by promoting physical distance between employees when possible and encouraging mask use amp hand hygiene CDCMMWR   A new CDCMMWR report shows many workers who tested positive for COVID19 at a Nebraska meat processing facility reported working close to one another Physical distancing and wearing masks can slow the spread of COVID19 in workplaces   RT NIOSH Wildland Firefighters FAQs to help prevent infection and spread of COVID19 among your crew  Californ RT SurgeonGeneral Are you planning a beach outing Your risk of COVID19 is highest if you are less than 6ft from people at a crowded b Thank you to all Cdnbusinesses that are adjusting to new ways of operating and providing service to Canadians safely COVID19 ThankYouThursday 
21-08-2020,499,116,Increase the spread of COVID19,07-08-2020, RT CanRevAgency Theres a  NEW  form for CdnBusinsses that  received the COVID19 Temporary Wage Subsidy It will notify us that you The more people use the COVID Alert app the better it can help prevent future outbreaks and slow the spread of COVID19 Protect yourself and your community by downloading the app today   RT NIOSH If you employ public health inspectors they may come into contact with someone who has COVID19 as part of their jobs Learn ho RT CDCEnvironment Its hot outside If visiting a cooling center follow these safety tips to protect yourself from COVID19  Practice RT CDCDirector Remember to practice every day foodsafety during COVID19 Put away foods that could spoil such as meats milk amp eggs The latest CDC COVIDView report shows that the percentage of people testing positive for COVID19 and the percent of medical visits for symptoms similar to COVID19 are decreasing nationally Learn more   RT HHSGov COVID19 can be spread by people who do not have symptoms amp do not know that they are infected Masks worn over the nose and mo RT CDCDirector COVID19 affects us all and it will take all of us working together to stop it Together we are stronger and can achieve Multisystem inflammatory syndrome in children MISC is a rare but serious condition associated with COVID19 Parents For more information about MISC and when to seek emergency care for your child visit  Hundreds of cases of multisystem inflammatory syndrome in children have been reported to CDC since COVID19 became widespread in the US Learn more about how this condition affects children and teens in CDCMMWR   Masks can help prevent the spread of COVID19 when they are widely used in public When you wear a mask you can help protect those around you When others wear one they can help protect people around them incl you  WearAMask DoYourPart WorldMaskWeek  RT DepSecHargan If you tested positive for COVID19 and have no symptoms stay home and away from other people Learn more about CDCgov RT CDCtravel Travel increases your chances of getting and spreading COVID19 Staying home is the best way to protect yourself and others RT NIOSH CDCs toolkit can help state and local health departments more effectively investigate and respond to COVID19 cases in nonheal RT CDCDirector Longstanding inequities have put racial and ethnic minority groups at a higher risk for COVID19 Learn what we can do to RT CDCemergency Could you or a loved one be at increased risk for COVID19 Find out why some racial amp ethnic groups are at higher risk o RT GovCanHealth The COVID19 pandemic has had and continues to have an impact on our personal lives but also on the economy of the count RT CanadianPM The more people use the COVID Alert app the better it can help prevent future outbreaks and slow the spread of COVID19 P How to safely use a nonmedical mask Dont hang your mask from you neck or ears Dont share your maskDont touch the mask while wearing itFor more tips  COVID19  RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
23-08-2020,267,10,Increase the spread of COVID19,09-08-2020, There is a lot of information out there about COVID19 Get the facts straightFollow GovCanHealth and CPHOCanadaVisit  Download GoCs app  
24-08-2020,751,484,Increase the spread of COVID19,10-08-2020, RT SafetyCanada Protect yourself from COVID19 scams Be on guard for scams Apply updates to your electronics Store data secure Investing in testing contact tracing and public health data management will help slow the spread of COVID19 and prevent future outbreaks Learn more about the SafeRestart Agreement   Take steps to keep your friends and family safe when visiting those at higher risk for severe illness from COVID19 Learn more at   The  latest CDC COVIDView report shows the percentage of deaths attributed to COVID19 increased during the first 3 weeks of July but has since been on the decline   HCPs You may feel concerned about patients increasing their use of alcohol or other substances during COVID19 Here are some answers to questions about COVID19 risks and treatment options for patients who use drugs or have a substance use disorder   Wondering how you can help keep your friends healthy this summer Stay safe from COVID19 Wash your hands stay 6 feet apart and WearAMask  Learn more about how you and your friends can help protect each other  MaskingForAFriend WorldMaskWeek  RT GovCanHealth COVID Alert is voluntary but we know Canadians will want to be part of limiting the spread of COVID19 and preventing fu If you have an upcoming essential trip into Canada reduce your wait times and limit contact by downloading the ArriveCan app COVID19   RT DeputyPMCanada The COVID Alert app lets you know if you may have been exposed to COVID19 so you can take action We have taken exten RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID Protect yourself from COVID19 scams Be on guard for scams Apply updates to your electronics Store data securelyFor more tips follow cybercentreca   RT NRCan COVID19 impacts wildfire management so SafetyCanada is planning exercises to adjust emergency response to keep Canadians saf
26-08-2020,448,126,Increase the spread of COVID19,12-08-2020, RT HHSGov How is your teen doing during COVID19 Maintaining a social life even while SocialDistancing is an important part of coping As of Aug 11 the total number of COVID19 cases in the US surpassed 5 million While the number of new cases has declined in the last week COVID19 is widespread in many areas Take steps like wearing a mask that covers your nose amp mouth in public More   RT SurgeonGeneral We all have a role to play in preventing the spread of COVID19 COVIDStopsWithMe  RT CDCDirector We need all Americans to work together to slow the spread of COVID19  to be able to keep our businesses open get our sc People who use drugs or have a substance use disorder may have underlying medical conditions that put them at increased risk for severe illness from COVID19 Learn more about how drug use may impact COVID19 illness amp see resources for getting help   Going out When you hang out with friends WearAMask to help protect them from COVID19 amp ask them to wear a mask to help protect you This can help keep others healthy during the COVID19 pandemic Learn more  MaskingForAFriend WorldMaskWeek  Want to know how Canada is responding to COVID19 Check it out here   RT CPHOCanada 22 Over the past week an average of 43018 people have been tested for COVID19 daily across Canada with about 09 of RT CPHOCanada 12 To date labs across  have tested 4541747 people for COVID19 w an average 25 positive overall for a rate of RT CPHOCanada 44 Regardless of which COVID19 vaccines successfully obtains regulatory approval scaling up production distributing RT CPHOCanada 34 Even after a COVID19 vaccine is approved for use as always there will be ongoing data collection to monitor safety a RT CPHOCanada 14 Several COVID19 candidate vaccines have initiated Phase 3 clinical trials these were preceded by Phase 1 and 2 trial
28-08-2020,492,91,Increase the spread of COVID19,14-08-2020, RT canadabusiness ICYMI Update on COVID19 supports for Cdnbusinesses CEWS extended and expanded  New CEWS calculator from Ca Learn more about how the Canada Emergency Wage Subsidy can help support your business and employees during this difficult time   COVID19 The latest CDC COVIDView report shows that the percentages of people testing positive for COVID19 and people making medical visits with symptoms similar to COVID19 have been declining nationally since midJuly Learn more   Some people are more likely than others to become severely ill from COVID19 which means that they may require hospitalization intensive care or a ventilator to help them breathe Some severely ill people may die Learn more   COVID19 can be spread by people who do not have symptoms amp do not know that they are infected Masks can help prevent people who have COVID19 from spreading the virus to others Learn more  WearAMask WorldMaskWeek  HCPs The bond between a newborn and their mother is special Read the latest CDC guidance for mothers with COVID19 who want to room together with their baby while in the hospital   CDCMMWR shows that in counties where COVID19 spread rapidly during June amp July infections from activities amp events in the community increased since May Slow the spread in your community Wear masks in public Stay 6 feet apart amp wash your hands often   New CDCMMWR shows that underrepresented racialethnic groups in most hotspot counties in June were disproportionately affected by COVID19 This may be attributed to a combination of structural amp social factors increasing the risk of exposure to COVID19   WearAMask that covers your nose and mouth to help protect others and slow the spread of COVID19 Learn how to wear your mask correctly  DoYourPart  The COVID19 pandemic may be stressful Good nutrition is an important part of coping with stress Eat a healthy diet with a variety of fruits and vegetables lean proteins and whole grains and drink plenty of water Learn more about food amp COVID19   RT CDCemergency Going out When you hang out with friends WearAMask to help protect them from COVID19 amp ask them to wear a mask to hel RT CDCHIVAIDS Traditional HIV testing services may be interrupted because of the COVID19 response CDC encourages health depts to con RT CDCFlu This fall we expect flu and COVID19 to be spreading at the same time Protect yourself and your family by getting your fluv RT SurgeonGeneral NOW is the time to catchup on your kids vaccines If your child missed a vaccine during COVID19 call your doctor o RT rcmpgrcpolice The RCMP urges boaters to stay safe in respect to COVID19  Follow travel restrictions when on waterways along the RT csecst Theres a lot of information being shared online about COVID19 Remember to always verify the credibility of your sources to RT Transportgc ICYMI We announced Canadas Flight Plan for Navigating COVID19 which is the foundation for Canadas current and future We can all do our part in preventing the spread of COVID19 For more info visit   or contact 18337844397  RT CPHOCanada Hows your COVID19 knowhow Find information and resources to help you reduce your risks for infection and spreading the RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
31-08-2020,1008,741,Increase the spread of COVID19,17-08-2020, RT Transportgc ICYMI We announced Canadas Flight Plan for Navigating COVID19 which is the foundation for Canadas current and future RT TravelGoC During COVID19 it is even more important for Canadians to register with us  You will receive important updates and we w RT FinanceCanada If you require financial support due to COVID19 please visit the digital benefits finder This is an online tool desig RT SafetyCanada There is a lot of information out there about COVID19 Get the facts straightFollow GovCanHealth and CPHOCanada V The COVID Alert app is another tool to help limit the spread of COVID19 by letting you know of possible exposures to the virus Protect yourself and your community and help prevent future outbreaks by downloading the app today   RT HHSGov People recovered from COVID19 have lifesaving antibodies in their blood plasma If youve recovered from COVID19 confirmed RT CDCemergency Feeling sick Answer a few questions about your symptoms using Clara CDCgovs COVID19 SelfChecker to help you decide Give yourself more time than usual to prepare for wildfires this year If you must shop for supplies in person take steps to protect yourself and those around you from COVID19   The latest CDC COVIDView report shows the percentage of deaths attributed to COVID19 increased for 4 weeks in July after being on the decline since midApril This percentage has decreased for the past 2 weeks but remains above the epidemic threshold   CDCMMWR shows COVID19 outbreaks in 3 industries made up over half of COVID19 infections in Utah workplaces w Hispanic amp nonwhite workers greatly affected Strategies to better protect ethnic minority workers amp industryspecific guidelines are needed   HCPs You play an important role in helping mothers with COVID19 decide whether they should room together with their baby in the hospital Learn how to help moms make the best choice for their families   DYK You may spread COVID19 even if you do not have symptoms If your health department tells you that you have been exposed do your part to SlowtheSpread Any info you share with the health department is confidential Learn more about contact tracing   RT CPHOCanada 55 We all need to BePartoftheSolution if were going to keep Canadas curve down Understand COVID19 risks know the p RT CPHOCanada 15 COVID19 key concerns in   Today in lieu of a daily inperson update to the media I have issued a Monday statemen RT TravelGoC During COVID19 it is even more important for Canadians to register with us  You will receive important updates and we w RT GovCanHealth If someone in Ontario tests positive for COVID19 their code can be entered in the COVID Alert app and then be used to There is a lot of information out there about COVID19 Get the facts straightFollow GovCanHealth and CPHOCanada Visit Download GoCs app   RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update  
02-09-2020,498,21,Increase the spread of COVID19,19-08-2020, RT CDCDirector I have confidence that the American public will continue to embrace COVID19 mitigation techniques face mask social dist Recent case data also show that ethnicracial minority groups are overly affected by COVID19 Hispanic and nonWhite people make up 40 of the US population but about 60 of COVID19 cases See more demographic trends using CDCs COVID Data Tracker   Although the number of COVID19 cases in most states continued to decline over the last 7 days the rate of decline is slowing COVID19 is widespread in many areas amp 6 states reported over 10k new cases Wear a mask stay 6 ft from others amp wash your hands  A new report in CDCMMWR shows that the rate of COVID19 among American Indian and Alaska Native people was 35 times that of nonHispanic white persons in the first 6 months of the pandemic in 23 states Learn more   With changes in food availability in some communities during the COVID19 pandemic you may be consuming more canned or packaged food Tips on purchasing canned and packaged goods using the Nutrition Facts Label are available   To stop the spread of COVID19 CDC will continue to work with tribal nations to ensure resources are available to maintain physical amp mental health easy access to information affordable testing and medical and mental health care   CDC has given more than 200M to address COVID19 health disparities among American Indian amp Alaska Native people who have suffered a disproportionate burden of illness Funding will broaden access to COVID19 resources across tribal communities   HCPs Mark your calendar for tomorrows CDC Clinician Outreach and Communication COCA call 20202021 Influenza Vaccination Recommendations and Clinical Guidance during the COVID19 Pandemic 23 pm ET  COVID19  RT CDCemergency DYK You may spread COVID19 even if you do not have symptoms If your health department tells you that you have been ex DYK you can sign up for email updates from the GoC about COVID19 For more info   RT CPHOCanada 22 Over the past week an average of 48714 people have been tested for COVID19 daily across Canada with 08 of these RT CPHOCanada 12 To date labs across  have tested 4880172 people for COVID19 w an average 25 positive overall for a rate of RT csiscanada Canadian researchers working tirelessly in the global efforts to find a vaccine to COVID19 are facing increased risks of b RT CPHOCanada During COVID19 humanitarians have been working to ProtectTheVulnerable and build resilience in communities across  a On WorldHumanitarianDay we would like to thank all people who are helping others who have been affected by disasters around the world especially during COVID19 RealLifeHeroes  RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update  
03-09-2020,570,72,Increase the spread of COVID19,20-08-2020, RT HHSGov Have you recently recovered from COVID19 If confirmed by a positive test please consider donating BloodPlasma to help save RT SurgeonGeneral Are you planning a trip to the beach Your risk of COVID19 is highest if you are less than 6ft from people at a crow A new CDCMMWR report shows that mass testing in 16 US prisons and jails identified 12 times more cases of COVID19 than when testing was offered based on symptoms alone Learn more   New in CDCMMWR Learn how rigorous testing during intake and separating new incarcerated people into groups likely helped prevent a COVID19 outbreak in correctional facilities in Puerto Rico Learn more   If youre planning to stay with friends or family outside of your household to evacuate from wildfires talk with them about how you all can best protect yourselves from COVID19 Find more safety tips here   HCPs Dont miss todays CDC Clinician Outreach and Communication COCA call 20202021 Influenza Vaccination Recommendations and Clinical Guidance during the COVID19 Pandemic 23 pm ET  COVID19  RT CDCEnvironment Wearing masks in public can help stop the spread of COVID19 but masks wont protect you from wildfire smoke Limit y RT CDCtravel If you travel take steps to protect yourself amp others from COVID19 Wear a mask in public Avoid close contact with ot RT SecAzar We all have a role to play in preventing the spread of COVID19 COVIDStopsWithMe  RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID We would like to give a BIG thank you to all Canadians who are helping to stop the spread of COVID19 We will get through this together StrongerTogether ThankYouThursday 
04-09-2020,631,61,Increase the spread of COVID19,21-08-2020, Health care workers are on the front lines of our countrys fight against COVID19 Learn more about the new invest  The latest CDC COVIDView report shows the percentage of deaths attributed to COVID19 is 78 Although lower than the previous week 126 this percentage is above the epidemic threshold and will likely increase as more death certificates are counted   As of August 17 forecasts suggest that up to 9600 new weekly deaths will be reported in the week ending September 12 These data predict 187000 to 205000 total reported COVID19 deaths in the US by September 12 Learn more   DYK Theres no data to suggest that mosquito and tick bites spread coronaviruses The main way that COVID19 spreads is from person to person Learn more   Rhode Island child care programs that followed reopening requirements such as limited interactions between classes and adults wearing masks from RIHumanServices had limited spread of COVID19 Read more in CDCMMWR  RIHEALTH  Parents of children ages 02 years Have you missed any wellchild visits because of COVID19 On Monday August 24 ask any questions you may have about essential childhood vaccines during our Instagram QampA from 122pm ET  RT CDCtravel Thinking about traveling Before you go consider the following  Is COVID19 spreading at your destination  Are you mo RT GovCanHealth We need your help to contain the virus Get the COVID Alert app so that together we can limit the spread of COVID19 D RT rcmpgrcpolice Thank you to all Canadians for their continued cooperation with COVID19 travel restrictions Limiting marine travel bet RT CPHOCanada 15 COVID19 key concerns in  routine medical appts for essential preventative health services like vaccinations Vacci RT CitImmCanada Protect yourself from fraud and misinformation about COVID19 For the newest and most accurate federal announcements and RT CPHOCanada Todays COVID19 in  info and updates GOC website on coronavirus disease  Canada COVID
06-09-2020,400,29,Increase the spread of COVID19,23-08-2020, Ive never had a chance to work on something thats so highlevel Silvina Masciotra became interested in biology in high school Now she works with the White House Coronavirus Task Force to help states with COVID19 testing   DYK Your mask should cover your nose AND mouth to help protect others and slow the spread of COVID19 Learn how to wear your mask correctly  WearAMask DoYourPart  If youre planning to stay with friends or family outside of your household to evacuate from a storm talk with them about how you all can best protect yourselves from COVID19 Find more safety tips here   Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and local provincial or territorial public health authorities  
08-09-2020,1606,1359,Increase the spread of COVID19,25-08-2020, RT environmentca Were wearing masks to help protect against COVID19  but DYK how to dispose of them Singleuse masks and gloves be RT SurgeonGeneral We must continue to help slow the spread of COVID19 for ourselves our loved ones and our future Do your part and  RT CDCemergency Handwashing is one of the best ways to protect yourself amp your family from getting sick with COVID19 Learn when amp how y Homeless service providers Planning and responding to COVID19 among people experiencing homelessness requires a whole community approach Learn more    New CDCMMWR looks at KYHealthAlerts Indicator Monitoring Report tool which monitors COVID19 data including cases deaths amp hospital capacity This tool helps officials make decisions about responding to the pandemic amp reopening communities Read more   Questions about your pets health during the pandemic Talk to your veterinarian if you have concerns We are still learning about this virus and how it can affect animals Learn more about pets and COVID19   RT CPHOCanada 22 Over the past week an average of 47987 people have been tested for COVID19 daily across Canada with 07 of these RT CPHOCanada 12 To date labs across  have tested 5169166 people for COVID19 w an average 23 positive overall for a rate of RT GovCanHealth There are currently no reported cases of COVID19 being spread through food or food packaging The best way to stay healt When receiving texts or email about COVID19 check for these red flags and protect yourself from phishing scams Suspicious attachments Requests for sensitive infoFor more info follow GetCyberSafe and check out   RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
10-09-2020,630,84,Increase the spread of COVID19,27-08-2020, RT ExportDevCanada In support of Canadian businesses in the face of the COVID19 health pandemic and economic crisis a CEBA call centre RT HHSGov Emergency managers and public health professionals are taking measures to reduce possible spread of COVID19 in disaster shelte Testing all residents and staff in West Virginia nursing homes helped limit the spread of COVID19 Testing all residents and staff regardless of symptoms may help protect those at higher risk for COVID19 amp prevent larger outbreaks See more   People who are recovering from COVID19 might be at a higher risk of getting sick from wildfire smoke Know what to do to protect yourself and your loved ones   RT CDCtravel CDC is helping travelers understand the COVID19 risk in each country Before you make travel plans check the COVID19 risk RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID A big thank you to all workers businesses and organizations for following COVID19 protocol and working throughout this challenging time while providing services to Canadians ThankYouThursday  
11-09-2020,702,72,Increase the spread of COVID19,28-08-2020, RT CDCHIVAIDS CDCs new guidance for PrEP programs affected by COVID19 discusses home specimen collection kits for HIV and STD testi RT SurgeonGeneral ICYMI A new CDCMMWR shows a few actions helped prevent COVID19 outbreaks at 4 overnight camps in Maine this summer RT HHSGov COVID19 can be spread by people who do not have symptoms amp do not know that they are infected Masks worn over the mouth AND n The latest CDC COVIDView report shows the percentage of people testing positive for COVID19 decreased nationally last week However two regions Central and Mountain saw increases in this measure of COVID19 activity Learn more   WearAMask to help slow the spread of COVID19 When selecting a mask you have many choices Avoid masks made of materials that make it too hard to breathe allow COVID19 particles to escape or are intended for healthcare workers Learn more   Wearing cloth masks in public can help slow the spread of COVID19 but cloth masks wont protect you from small particles in wildfire smoke Limit your time outside when its smoky Learn more   As of August 24 national forecasts suggest from 4000 to 8300 new deaths will be reported in the week ending September 19 These data predict 196000 to 207000 total reported COVID19 deaths in the US by September 19 Learn more   RT GovCanHealth Lets keep protecting ourselves and others Get the COVID Alert app so that together we can limit the spread of COVID1 We can all do our part in preventing the spread of COVID19 For more info visit  or contact 18337844397  RT cybercentreca Watch out for COVID19 phishing scams Be wary of some of the information being circulated via social media or that you RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
14-09-2020,1351,833,Increase the spread of COVID19,31-08-2020, Canadas ability to defeat COVID19 depends on the development production and distribution of an effective and pr  RT SurgeonGeneral We all have a role to play in preventing the spread of COVID19 COVIDStopsWithMe  RT CDCNCEZID If youre sick with COVID19 amp your pet becomes sick dont take your pet to the veterinary clinic yourself Call your vete RT CDCDirector The latest COVIDView report from CDCgov shows that weekly hospitalizations associated with COVID19 have peaked twice si Waiting for a COVID19 test result and wondering what you should do next Take 3 key steps Stay home think about the people youve been around amp answer the call from your health department Learn more about these steps   The latest CDC COVIDView report shows that weekly hospitalizations associated with COVID19 have peaked twice since the outbreak began once during the week ending April 18 and a second time during the week ending July 18 Learn more   A new CDCMMWR finds many COVID19 infections among healthcare workers appear to go undetected likely because many people infected with the virus that causes COVID19 have mild or no symptoms Learn more   Back on campus If you go out wear a mask stay 6 feet apart from others and meet in outdoor spaces Learn more about steps you can take to help protect yourself and your friends from COVID19   RT GovCanHealth Today is International Overdose Awareness DayDuring COVID19 many areas of  are reporting  opioidrelated overdos RT CPHOCanada 12 Given many weeks of COVID19 activity in young people incl almost 50 of reported cases in 2039 year olds in recen Its normal to have fear stress and worry during these uncertain and challenging times Know that there are support tools and resources available to you on GovCanHealths Wellness Together Canada portal  COVID19  
16-09-2020,944,151,Increase the spread of COVID19,02-09-2020, RT CDCDirector DYK Some of the symptoms of COVID19 and seasonal allergies are similar and it may be difficult to tell the difference Although COVID19 cases in many states declined over the last 7 days daily cases are now increasing in some states particularly in the upper Great Plains Midwest and South Wear a mask Stay 6 ft from others Wash your hands See more data   RT DepSecHargan Your risk of COVID19 increases the closer you get to others and the longer you interact with them Learn from CDCgov ab RT SurgeonGeneral We must continue to help slow the spread of COVID19 for ourselves our loved ones and our future Do your part and CDC along with state and local health departments and other partners is working to better understand the impact of COVID19 during pregnancy on both the mother and infant Learn about these efforts here   Testing positive for COVID19 on a viral test means you likely are infected and could infect others Stay home and take steps to prevent spreading the virus If you test negative you can still get sick and should take steps to protect yourself and others   RT CDCEnvironment Remember to practice every day foodsafety during COVID19 Put away foods that could spoil such as meats milk amp egg RT HHSGov As we all continue to prevent the spread of COVID19 protect your community by wearing a mask if you need to be in public Lea RT CDCemergency When you WearAMask you help protect those around you from COVID19 When others wear their mask they help protect thos RT FinanceCanada Canadians should be cautious of potential COVID19 scams and cyber threats involving emails texts and calls that appear RT environmentca Too many disposable masks and gloves are ending up as litter As we all work to protect each other from COVID19 we also Download the COVID Alert app and help us break the cycle of infection It will help track possible exposure before symptoms appearDownload today COVID19iOS  Android  
