date,new_confirmed,category_value,category_label,Tweet_date,Tweet
01-08-2020,287,-226,Decrease the spread of COVID19,18-07-2020, Dr Dana MeaneyDelman was a part of the emergency responses to Zika and the Ebola outbreak Read her experience as she helped take on COVID19   RT CDCemergency Wondering how you can do your daily activities safely while protecting yourself and your loved ones from COVID19 To hel Get the facts about masks and protect yourself and others from COVID19 Learn how to safely use a nonmedical mask  
03-08-2020,147,-138,Decrease the spread of COVID19,20-07-2020, RT CDCDirector Do you have questions about COVID19 Find answers to your questions on our updated CDCgov FAQ page  RT SurgeonGeneral Coming up on foxandfriends to provide an update on COVID19 and to discuss the simple actions we can all take to prot Keep key times in mind for when to wear a cloth face cover to SlowTheSpread of COVID19 and remember to practice other protective measures like social distancing and washing your hands Learn more   Researchers from the University of Cincinnati are using the National ALS Registry to recruit interested people with ALS pALS for ALS research studying the impact of COVID19 on people living with this rare disease Visit   Public Health Professionals Need COVID19 resources for sharing Check out CDCs OneStop Shop for COVID19 Resources that range from youth sports to travel   If you have an upcoming essential trip into Canada reduce your wait times and limit contact by downloading the ArriveCan app COVID19   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
05-08-2020,395,-366,Decrease the spread of COVID19,22-07-2020, RT FCACan  Exercise cautionScammers will take advantage of every situation including COVID19 Be cautious and know that financial in RT CDCemergency COVID19 can spread from people to animals through close contact Take steps to keep your pet safe from COVID19 https As of July 21 In the last 7 days COVID19 cases increased in the US Ten states reported more than 10000 new cases w 3 states each reporting more than 60000 new cases Wear face coverings Stay 6 feet away from others amp wash your hands See more data   RT HHSGov Its understandable that many people may feel distress or anxiety during the COVID19 pandemic Dr Joshua Gordon Director of RT CDCDirector Protect yourself and others from COVID19 when using public transportation Practice social distancing avoid touching sur If you are wearing a cloth face covering and feel yourself overheating or having trouble breathing put at least 6 feet of distance between yourself and others and remove the face covering More safety tips  COVID19  CDC has new testing considerations to help correctional and detention facilities plan prepare amp respond to COVID19 Learn more about testing individuals with and without symptoms of COVID19 in these settings   You can help slow the spread of COVID19 Practice socialdistancing Keep at least six feet of physical distance between yourself and others Wear a cloth face covering when in public More tips at   Pregnant women with COVID19 may be at increased risk for severe illness compared with nonpregnant women Pregnancyspecific case data are now available including age raceethnicity and need for critical care See this weeks data   RT CDCemergency Wondering how you can do your daily activities safely while protecting yourself amp your loved ones from COVID19 To help RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 3616728 people for COVID19 w an average 3 positive overall Over the past w RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
06-08-2020,374,-21,Decrease the spread of COVID19,23-07-2020, RT CPHOCanada Just because COVID19 restrictions may be lifting in your community doesnt mean we can let go of our proven and effective RT FinanceCanada COVID19 has further highlighted existing challenges facing Indigenous peoples particularly in remote areas So far we RT CDCDirector Together we can open schools safely This fall school may look different in some communities bc of COVID19  as face m RT SurgeonGeneral We all have a role to play in preventing the spread of COVID19 and protecting those around us COVIDStopsWithMe  htt COVID19 presents unique challenges for returning to school this fall New guidance is available to help school administrators and parents take steps to protect the health of their families students and school staff Learn more here   New forecasts show the US will likely report more COVID19 deaths in the next 4 weeks than in the previous 4 weeks This includes an increase in deaths in 25 states amp 1 US territory Between 160000 amp 175000 total deaths are expected by Aug 15 See more   Do you have questions about COVID19 Find answers to your questions on the updated FAQ page   A new study in CDCMMWR estimated that in over 3000 counties roughly half 47 of residents had one of five underlying conditions associated with higher risk of severe illness from COVID19 Learn more   TB program staff across the US are responding to the COVID19 pandemic A new report in CDCMMWR examines the early impact of COVID19 on state and local TB program activities   RT CPHOCanada Just because COVID19 restrictions may be lifting in your community doesnt mean we can let go of our proven and effective RT csiscanada You might picture spies in trench coats but in todays reality theyre wearing lab coats With COVID19 and a surge of inno RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   Thank you to healthcare and frontline workers for your tireless efforts to FlattenTheCurve COVID19 ThankYouThursday  RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
08-08-2020,236,-188,Decrease the spread of COVID19,25-07-2020, DYK CDCs OneStop Shop for COVID19 Resources has a section for communicating with people ages 1521 Find those tools here   The response is complex But every day I walk away from the Emergency Operations Center amazed at what our incredible staff can accomplish says Dr Dana MeaneyDelman a former principal deputy incident manager for the COVID19 response More   RT CDCGlobal Even if countries are under restrictions due to COVID19 people with HIV must continue to receive their medication Learn RT CDCemergency Cover your cough COVID19 spreads through respiratory droplets when an infected person coughs sneezes or talks Additio
11-08-2020,289,-392,Decrease the spread of COVID19,28-07-2020, RT SurgeonGeneral There are actions we can all take to protect ourselves and our loved ones and prevent the spread of COVID19 COVIDS Cloth face coverings may help prevent the spread of COVID19 when they are widely used in public settings When you wear a face covering you help protect those around you When others wear one they help protect people around them including you   Pooled testing is a strategy that can be used to test multiple people for COVID19 with a single test which can help conserve testing materials Watch to see how pooled testing works   HCPs Today at 2pm ET call in to COCA Call Topic Coronavirus Disease 2019 COVID19 and Diabetes The Importance of Prevention Management and Support Learn more about the event at  COVID19  RT NIOSH Do you own a business Do you have questions about COVID19 in the workplace Our new FAQs can help Find answers to frequently RT CanBorder Teamwork is key to s fight against COVID19 DidYouKnow different Government of Canada departments play their specific amp Face mask tips COVID19Wear a mask when you go out and when PhysicalDistancing is not possibleMasks should cover both nose and mouthKeep the mask clean and dry  RT GovCanHealth All COVID19 tests must be performed by a health care professionalat home sample collection test kits or home test kits
13-08-2020,390,-33,Decrease the spread of COVID19,30-07-2020, RT FinanceCanada Looking for financial help during COVID19  Complete the online questionnaire for a list of benefits that may help in y RT Transportgc We are continuing to update and implement new transportationrelated measures due to COVID19 To keep up to date check Today Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland spoke with provincial and territorial premiers to discuss their shared response to the COVID19 pandemic Read a summary of the call here  RT CDCemergency Handwashing is one of the best ways to protect yourself amp your family from getting sick with COVID19 Learn when amp how y RT CDCDirector COVID19 is the most significant public health challenge to face our nation in more than a century Help protect your fami Longstanding inequities have put racial and ethnic minority groups at a higher risk for COVID19 Learn what we can do to ensure all people have the chance to be as healthy as possible See CDCs COVID19 HealthEquity Strategy   RT SurgeonGeneral DYK Pooled testing is a strategy that can be used to test multiple people for COVID19 with a single test which can RT CDCDirector Its important to take care of yourself while taking steps to slow the spread COVID19 Contact your healthcare provider i No clear increase in COVID19 cases hospitalizations or deaths after the April 7 election in Milwaukee suggesting possible benefit of state efforts to expand absentee and curbside voting and other safety efforts by MKEhealth and DHSWI Read CDCMMWR   New CDCMMWR details how NYCHealthy used the citys immunization registry to identify unvaccinated children amp ensure they received vaccines they missed due to the COVID19 pandemic Learn more   CMSGov amp CDCgov announce that reimbursement is available to physicians amp health care providers to counsel patients at the time of COVID19 testing about the importance of selfisolation while awaiting the test results   RT NIOSH Protect construction workers against COVID19 Actively encourage sick employees to stay home and provide training on proper ha RT CDCemergency When you wear a cloth face covering you help protect those around you from COVID19 Help keep each other safe by contin RT CDCtravel If you travel take these steps to protect yourself amp others from COVID19 during your trip  https RT CPHOCanada 15 COVID19 key concerns in  Today in lieu of a daily inperson update to the media I have issued a Thursday stateme RT csecst Watch out for COVID19 phishing scams Be wary of some of the information being circulated via social media or that you may re RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
15-08-2020,237,-181,Decrease the spread of COVID19,01-08-2020, Planning to visit the beach Your risk of COVID19 is highest if you are less than 6 feet from people at a crowded public beach or if you freely share your food toys or equipment Practice social distancing amp other habits to stay healthy   Remember to practice everyday foodsafety during COVID19 After shopping refrigerate or freeze perishable items such as meat within 2 hours Wash your hands after shopping after putting away groceries amp before preparing or eating food Learn more   This year preparing for hurricane season is a little more complicated Give yourself more time to gather supplies and if possible include hand sanitizer and cloth face coverings in your Go Kits in case you need to evacuate  COVID19 Isaias  RT CDCtravel Staying home is the best way to slow the spread of COVID19 It can be hard to remain apart from loved ones during challengi RT HHSGov If you have recovered from COVID19 confirmed by a positive test please donate plasma now You can literally help save lives Outdoor exercise can improve your health and wellbeingStay safe with activities that include PhysicalDistancing COVID19 For more info 
16-08-2020,198,-39,Decrease the spread of COVID19,02-08-2020, Stay cool in summer extreme heat If visiting a cooling center practice social distancing wear a cloth face covering for people 2 years old and wash your hands often or use sanitizer with at least 60 alcohol to protect yourself from COVID19   If you tested positive for COVID19 and have no symptoms stay home and away from other people Learn more about CDCs recommendations about when you can be around others after COVID19 infection  
18-08-2020,282,-503,Decrease the spread of COVID19,04-08-2020, RT CDCDirector To get COVID19 under control in the US we need to all wear face masks social distance and wash hands frequently More Data from COVIDNET show that after a period of decline COVID19 hospitalization rates have begun to increase in recent weeks You can help slow the spread of COVID19  Stay 6 feet apart wear a mask and wash your hands often More   RT CDCDirector School administrators COVID19 poses unique challenges for returning to school this fall Prepare for the upcoming school CDCDirector says masks are one of the most powerful weapons we have in the fight against COVID19 Wearing a mask when youre in public combined with social distancing and frequent hand washing are actions we can all take to help slow the spread   Could you or a loved one be at increased risk for COVID19 Find out why some racial and ethnic groups are at higher risk of getting COVID19 or experiencing severe illness   Remember to practice everyday foodsafety during COVID19 Put away foods that could spoil such as meats milk amp eggs in the fridge or freezer within 2 hours of shopping Dont let these items sit outside in the garage or on the countertop Learn more   HCPs Attend todays COCA call COVID19 amp Telehealth Implementation Stories from the Field  at 2pm ET Learn more   RT CDCDirector Pooled testing is a strategy that can be used to test multiple people for COVID19 with a single test which can help cons RT SurgeonGeneral Have questions about COVID19 Check out  In addition to our FAQ section you can use the  Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and  local provincial or territorial public health authorities   RT CDSGC 11 million downloads of COVID Alert exposure notification app You never cease to amaze us Canada Thanks to you were clo
22-08-2020,257,-242,Decrease the spread of COVID19,08-08-2020, At the end of my deployment wed talk about the gravity of the situationwe felt like wed been involved in something historic says Lieutenant Jesica Jacobs USPHS an LLS fellow and lab scientist making a difference in the COVID19 response More   RT CDCemergency It is common to feel more stress during the COVID19 pandemic Use these CDCgov tips amp resources to take care of your lo RT CDCtravel Travel increases your chance of getting and spreading COVID19 If you have international travel plans learn about the COVI
25-08-2020,322,-429,Decrease the spread of COVID19,11-08-2020, Having the COVID Alert app on your phone can help you protect yourself and your community Download the app today and help prevent future outbreaks of COVID19 iPhone   Android   RT CDSGC After testing early versions with Canadians COVID Alert launched 10 days ago   Now that its out wed love your feedback s RT CDCDirector COVID19 may impact circulation of enteroviruses that cause AcuteFlaccidMyelitis Preparing for a possible AFM outbreak i RT CDCDirector Take steps to keep your friends and family safe when visiting those at higher risk for severe illness from COVID19 Learn Wear a mask in public Stay at least 6 feet away from others who dont live in your household Wash your hands often Help slow the spread of COVID19 Learn more  WorldMaskWeek WearAMask  Could you or a loved one be at increased risk for COVID19 Underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups These factors can lead to more severe COVID19 illness Learn more   COVID19 spreads mainly among people who are in close contact with one another less than 6 ft Wear a mask in public amp when around people not living in your household especially when social distancing is difficult to maintain  WearAMask WorldMaskWeek  A new report in CDCMMWR shows that testing all nursing home residents and staff soon after identifying the first person with COVID19 helps identify additional infections Early intervention may help control spread of the virus Learn more   A new CDCMMWR report about an outbreak at a Maryland nursing home found that the percentage of residents testing positive for COVID19 was higher among residents receiving dialysis compared to those who were not Learn more here   Contact tracing slows the spread of COVID19 It helps protect you your family and your community Answer the call from your health department to SlowtheSpread Learn more   RT CDCtravel CDC is helping travelers understand the COVID19 risk in each country Before you make travel plans check the COVID19 risk RT SurgeonGeneral Because COVID19 can spread from people to animals through close contact be sure to take steps to keep your pet safe RT CDCDirector Important to recognize that were seeing COVID19 transmission in rural areas Do your part to slow the spread WearAMask RT CPHOCanada 22 Over the past week an average of 43018 people have been tested for COVID19 daily across Canada with 09 of these RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
27-08-2020,401,-47,Decrease the spread of COVID19,13-08-2020, Together we can limit the spread of COVID19 and help prevent future outbreaks Protect yourself and your community by downloading the COVID Alert app today iPhone   Android   RT CDCDirector Were not defenseless against COVID19 WearAMask  it is a simple yet powerful tool to stop the spread of this virus  RT CDCDirector I am asking all Americans to embrace simple steps to slow spread of COVID19 WearAMask in public practice social distan RT HHSGov Looking for information about COVID19 testing Find the latest  including how to get a test in your community  on our update RT SurgeonGeneral Are you concerned about possible COVID19 symptoms andor exposure Consult the apple screening tool developed w Wh RT CDCDirector To increase the use of face masks in public across the globe and slow the spread of COVID19 we are participating in Wor A new CDCMMWR on COVID19 infections among Oregon residents found about 1 of specimens tested had evidence of a past infection  10 times the rate of infections identified by conventional testing Wear masks Social distance amp wash your hands See more   You may be experiencing increased stress or challenges with mental health and substance use during the COVID19 pandemic Here are some resources to help  New CDCMMWR report shows Americans are struggling with mental health or substance use issues during COVID19 More mental health services and resources are critical at the state and local levels Learn more   If you have been exposed to COVID19 stay home and selfquarantine away from others for 14 days Take these steps to SlowtheSpread   COVID19 can be spread by people who do not have symptoms amp do not know that they are infected Masks can help prevent people who have COVID19 from spreading the virus to others Learn more  WorldMaskWeek  RT CDCtravel Looking for COVID19 risk in a certain destination Check out CDCs COVID19 travel recommendations for each country https RT CDCemergency Contact tracing slows the spread of COVID19 See these answers to Frequently Asked Questions about contact tracing http RT CPHOCanada 22 Over the past week an average of 43018 people have been tested for COVID19 daily across Canada with 09 of these RT CPHOCanada 12 To date labs across  have tested 4581083 people for COVID19 w an average 25 positive overall for a rate of RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID A big thank you to all first responders and front line personnel We are grateful for your dedication to keeping Canadians safe and secure COVID19 ThankYouThursday 
29-08-2020,363,-129,Decrease the spread of COVID19,15-08-2020, Since its creation in 1951 the Epidemic Intelligence Service EIS program has trained more than 3800 diseasedetectives to respond to outbreaksfrom smallpox decades ago to COVID19 today Learn more about one teams work on the frontlines   HealthEquity is when everyone has the opportunity to be as healthy as possible Learn about the role of culture in your efforts to stop COVID19   Beware of unsolicited texts and emails related to COVID19Be cautious if the tone of the message is threatening or urgent Dont click on links or attachmentsFollow cybercentreca for more tips  
30-08-2020,267,-96,Decrease the spread of COVID19,16-08-2020, Practice everyday foodsafety during COVID19 Clean fruits amp vegetables at home by gently rinsing them under cold running water Do not use soap bleach sanitizer alcohol or any other disinfectant even if you will not be eating the peel Learn more  
01-09-2020,477,-531,Decrease the spread of COVID19,18-08-2020, RT CDCNPIN If youre at increased risk for severe illness bookmark CDCs COVID19 page for information and resources  RT SurgeonGeneral Maintaining our wellbeing can be difficult during challenging times like the COVID19 pandemic So its important we RT HHSGov As we all continue to prevent the spread of COVID19 protect your community by wearing a mask if you need to be in public Lea Your risk of COVID19 increases the closer you get to others and the longer you interact with them Learn ways to help safely resume daily activities and slow the spread of COVID19   RT CDCtravel Thinking about traveling Dont travel if you are sick or if you have been around someone with COVID19 in the past 14 days RT CDCemergency Practice everyday foodsafety during COVID19 Clean fruits amp vegetables at home by gently rinsing them under cold runni RT csecst While workingremotely protect yourself and your organization from COVID19 phishing scams by following these tipsBe vigi
05-09-2020,371,-260,Decrease the spread of COVID19,22-08-2020, We must continue to help slow the spread of COVID19 for ourselves our loved ones and our future Do your part and wear a mask stay 6 feet away from others and wash your hands Learn more   Do you have a disaster plan for your family including pets in the event of a hurricane or severe storm This year be aware that your shelter location may have changed Check with local authorities and make a plan before the storm  COVID19  RT CDCemergency Wondering how you can do your daily activities safely while protecting yourself amp your loved ones from COVID19 To help RT NIOSH The COVID19 pandemic has raised many questions about transmission of the virus that causes COVID19 Aerosol scientists answer If youre going out make sure you do it safely avoid  Crowded areas  Closed Spaces Close ContactFor more info  COVID19 GoOutSafe 
07-09-2020,247,-153,Decrease the spread of COVID19,24-08-2020, RT CDCDirector Your risk of COVID19 increases the closer you get to others and the longer you interact with them Learn ways to help saf RT HHSGov Concerned about keeping your childs immunization schedule on track during COVID19 Wellchild visits and vaccinations are es RT SurgeonGeneral DYK When you WearAMask it should cover your  AND  to help protect others and slow the spread of COVID19 Learn The latest CDC COVIDView report shows that minority populations like American Indian Black and Hispanic continue to be hospitalized for COVID19 at nearly 5 times the rate of their nonHispanic White counterparts Learn more   Create a cleaner air space to protect yourself and your loved ones from wildfire smoke during the COVID19 pandemic Learn more   Thank you to all the public health workers who are helping with contact tracing Contact tracing helps SlowTheSpread of COVID19 Learn more   Parents Today join CDCs live QampA from 122pm ET to ask your questions about the importance of staying up to date on essential childhood vaccines during the COVID19 outbreakVisit CDCs Instagram Story here   If you have an upcoming essential trip into Canada reduce your wait times and limit contact by downloading the ArriveCan app COVID19          iOS Android   RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update  
09-09-2020,546,-1060,Decrease the spread of COVID19,26-08-2020, Watch live Prime Minister Justin Trudeau speaks about the COVID19 situation and the return to school this fall  Although the number of COVID19 cases in most states continued to decline over the last 7 days COVID19 is widespread in many areas especially the South amp West As of Aug 25 the US reported nearly 1000 deaths a day over the last week See more data   RT CDCDirector We owe it to our nations children to take personal responsibility to do everything we can to lower the levels of COVID19 If you have been around someone with COVID19 someone from the health department may check in with you about your health If your phone number changes tell your health department amp doctor Learn more   A new CDCMMWR shows a series of steps helped prevent COVID19 outbreaks at 4 overnight camps in Maine this summer Steps included screening campers amp staff before arrival wearing facial coverings and staying in the same groups for 2 weeks Learn more   In the path of HurricaneLaura Learn your communitys evacuation routes and location of emergency shelters They may be different this year due to COVID19  Laura  Did you know Breathing in wildfire smoke can cause symptoms similar to COVID19 like dry cough sore throat and trouble breathing Learn how to tell the difference   RT CDCEnvironment People who are recovering from COVID19 might be at a higher risk of getting sick from wildfire smoke Know what to do RT CDCemergency Help prevent the spread of COVID19 Avoid close contact with people who are sick wash hands often for at least 20 secon RT GovCanHealth Entering Canada Download the ArriveCAN app and submit your mandatory COVID19 information within 48 hours before reachin RT CPHOCanada 22 Over the past week an average of 47987 people have been tested for COVID19 daily across Canada with 07 of these RT CPHOCanada 12 To date labs across  have tested 5205086 people for COVID19 w an average 23 positive overall for a rate of RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
12-09-2020,515,-187,Decrease the spread of COVID19,29-08-2020, COVID19 and seasonal allergies share many symptoms but there are some key differences between the two For example COVID19 can cause fever which is not a common symptom of seasonal allergies Learn more   Use caution when relying on gaiters and face shields to help protect yourself and others from COVID19 Researchers are currently investigating their effectiveness Learn more   RT CDCGlobal During the COVID19 pandemic CDCgov has consistently supported and advocated for those at increased risk including those RT CDCemergency Did you know Breathing in wildfire smoke can cause symptoms similar to COVID19 like dry cough sore throat and troub
15-09-2020,793,-558,Decrease the spread of COVID19,01-09-2020, RT FinanceCanada Canadians should be cautious of potential COVID19 scams and cyber threats involving emails texts and calls that appear RT CDCDirector CDC molecular biologist Silvina Masciotra is part of a team advising the White House Task Force on COVID19 testing issues With the fall pollen season approaching you may experience watery eyes sneezing or a cough Learn the differences between seasonal allergies and COVID19   September is National Suicide Prevention Awareness Month Learn ways to support one another during the COVID19 pandemic and how to seek help from trained professionals  BeThe1To  WearAMask to help slow the spread of COVID19 When selecting a mask you have many choices Avoid masks made of materials that make it too hard to breathe allow COVID19 particles to escape or are intended for healthcare workers Learn more   RT CDCGlobal CDC works diligently to fight respiratory illness on the frontlines including both TB and COVID19 Learn more about our g There are a lot of reported scams related to COVID19 protect yourself and be aware of the various types  RT csiscanada Canadas innovative research on COVID19 vaccines and treatments may be at risk of foreign interference and espionage CS RT CDSGC Join jameseberhardt and FITC on Sept 2 for a free presentation on COVID AlertLearn about the apps privacy protections
18-09-2020,1044,-76,Decrease the spread of COVID19,04-09-2020, RT canadabusiness ICYMI Update on COVID19 supports for Cdnbusinesses CEBA extended to October 31 2020 and expanded to include The COVID Alert app is now available in Newfoundland and Labrador As more people use it we can slow the spread of  RT CDCemergency Stigma hurts everyone No single group ethnicity or population in the US is more likely to spread COVID19 than other The latest CDC COVIDView report shows that after declining for more than a month the percentage of people that tested positive for COVID19 nationally increased slightly last week This is the first national increase in this percentage since midJuly   New Data Recent trends show the percentage of overall COVID19 cases in people ages 1822 years has increased in the US especially in the Midwest South and Northeast For the latest demographic data visit CDCs COVID Data Tracker   As of Aug 31 national forecasts suggest new weekly COVID19 deaths may decrease in the coming weeks with 3300 to 7500 new deaths during the week ending Sept 26 Forecasts predict 200k to 211k total COVID19 deaths in the US by Sept 26 More   If you have a fever cough or certain other symptoms you might have COVID19 Most people have mild illness and are able to recover at home If you think you may have been exposed to COVID19 contact your healthcare provider Learn more   Remember the 3 Ws when you are in a community setting WearAMask Wash your hands Watch your distance stay 6 feet apart These three habits can help you protect yourself and others from COVID19 Learn more   RT CDCDirector Flu and COVID19 can result in complications However COVID19 is associated with additional complications like blood cl RT CanadianPM The COVID Alert app is now available in Newfoundland and Labrador As more people use it we can slow the spread of the vir Stay safe by knowing the exposure risk level of activities When possible avoid closed spaces  crowded places  close contactGoOutSafe COVID19  RT GovCanHealth Be notified if someone youve been near reports a positive test result Get the COVID Alert app so that together we can
19-09-2020,863,-181,Decrease the spread of COVID19,05-09-2020, A pandemic can make us realize we are all truly connected here at home and across the whole world CDC diseasedetective Rachael Zacks deployed to Seattle to test one of the United States firstknown COVID19 patients Her story   Do your part to help slow the spread of COVID19 this LaborDay weekend WearAMask amp stay at least six feet from others Learn more   RT CDCEnvironment Going to a cooling center to beat the heat this summer Follow these tips to protect yourself from COVID19  Practi Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and local provincial or territorial public health authorities  
22-09-2020,1248,-518,Decrease the spread of COVID19,08-09-2020, RT CDCDirector It can be a challenge to cope with changing routines and anxiety during COVID19 But we can find a way forward See HowR Did you host or attend a LaborDay gathering or event If you were in close contact with others you may have been exposed to COVID19 If you feel sick stay home call your healthcare provider and inform those you had close contact with   Getting a call from an unknown number It could be the health department calling to tell you that you may have been exposed to COVID19 Check your voicemail Learn more about contact tracing   Limiting gatherings is one way to slow the spread of COVID19 but physical distancing can be hard Find tips to support the health of your loved ones and you during this challenging time   Be aware of questionable offers related to COVID19miracle cures herbal remediesfaster testing For more info   RT CPHOCanada Todays COVID19 in  info and updates GOC website on coronavirus disease  Canada COVID
23-09-2020,1090,-158,Decrease the spread of COVID19,09-09-2020, RT TCSSDC Businesses can use ecommerce to help build resiliency during COVID19 and tap into new customer bases in  and around the  As of Sept 8 the total number of COVID19 cases in the US surpassed 6 million COVID19 is widespread in many areas particularly in the upper Great Plains Midwest and South Additionally 5 states reported over 10000 new cases in the last week   In public health its our job to support people through that sense of helplessness Dr Rachael Zacks is a CDC disease detective whose work on the COVID19 response helped fuel the discussion on how it spreads Read her story   DYK You may have COVID19 amp no symptoms If someone from the health department tells you that youve been exposed do your part to help SlowtheSpread Stay home for 14 days amp monitor your health Learn more about contact tracing   This months blood disorder webinar will discuss COVID19 associated VTE risks and considerations Preregister now and join us September 17 at 2 pm ET   RT CDCInjury Recognizing the warning signs of suicide may be more difficult during COVID19 due to SocialDistancing Still you can Be RT CPHOCanada Being pregnant during COVID19 can feel lonely Alcohol is not a coping mechanism Its never too late to quit or reduce y COVID19 has impacted our lives in many ways It is normal to feel scared sad stressed or worried If youre finding it difficult to cope check out GovCanHealths Wellness Together Canada portal for support tools and resources available to you  
26-09-2020,1215,-147,Decrease the spread of COVID19,12-09-2020, RT CDCInjury As we continue to face mental health challenges due to COVID19 we need to support our loved ones now MoreThanEverBefore Learn how to safely use a nonmedical masks and protect yourself and others from COVID19   COVID19 related scams are on the rise Some cybercriminals are using the Covid19 emergency benefits to lure you into clicking links that could steal from you or lock your info Take some simple steps to up your defenses  
29-09-2020,1660,-516,Decrease the spread of COVID19,15-09-2020, RT FinanceCanada Help is available for Canadians with disabilities affected by COVID19 Do you or a loved one living with a disability n If youre planning to stay with friends or family outside of your household to evacuate from Hurricane Sally talk with them about how you all can best protect yourselves from COVID19 Find more safety tips here   Health Departments Have you seen CDCs Contact Tracing Communications Toolkit for COVID19 Check it out for resources and messaging to use in your communities  SlowTheSpread  School administrators CDC has provided benchmarks to help you prepare plan and respond to COVID19 Monitor these frequently and adjust strategies to fit the changing levels of COVID19 in your community Learn more   A new CDCMMWR report found that 121 people under 21 years of age died of COVID19 from FebruaryJuly 2020 3 out of 4 deaths occurred among Black Hispanic and American IndianAlaska Native persons Learn more   HCPs Attend todays COCA call on Telehealth amp Health Equity Considerations for Addressing Health Disparities during the COVID19 Pandemic at 2pm ET Learn more   COVID19  Make informed decisions to keep yourself and others safe from COVID19 Know the risks before heading out GoOutSafely  
01-10-2020,1777,-20,Decrease the spread of COVID19,17-09-2020, Heart conditions like myocarditis are associated with some cases of COVID19 Severe cardiac damage is rare but has occurred even in young healthy people CDC is working to understand how COVID19 affects the heart and other organs Learn more here   CDCMMWR finds steps that help slow the spread of COVID19 may also reduce flu if widely practiced Report emphasizes flu vaccination remains the best protection against flu Getting a flu vaccine is more important than ever during the COVID19 pandemic   New CDCMMWR finds odds of COVID19 outbreaks in West Virginia nursing homes are 17x higher in low quality than in high quality nursing homes as rated by CMSGov Health depts can use CMS ratings to identify nursing homes at higher risk for COVID19   A new CDCMMWR examines COVID19 in 2 skilled nursing facilities amp shows how researchers used genome sequencing to determine the virus was likely spreading in each facility Steps like repeated testing of residents amp workers can help slow the spread More   HCPs Attend todays COCA call on Testing and Treatment of 20202021 Seasonal Influenza During the COVID19 Pandemic at 2pm ET Learn more  COVID19  RT CPHOCanada 14 COVID19 key concerns in  Today in lieu of a daily inperson update to the media I have issued a Thursday stateme RT TravelGoC Thank you for doing your part to limit the spread of COVID19 Continue to help protect others and yourself by Avoidi RT CanRevAgency  Lots of scams are circulating with COVID19 benefits like CERB and CESB Concerned about becoming a victim of identi
03-10-2020,1812,-312,Decrease the spread of COVID19,19-09-2020, Anyone can get an infection and almost any infection including COVID19 can lead to sepsis  Educate yourself and your family by downloading and sharing our newlyupdated patient fact sheet  SAM2020  In a community setting remember the 3 Ws Wash your hands Watch your distance stay 6 feet apart WearAMask These habits can help you protect yourself and others from spreading COVID19 Learn more   Even though the saying goes sharing is caring you shouldnt be sharing masks Masks should not be shared with others impair vision  require frequent adjustmentMore info   COVID19 
04-10-2020,1685,-127,Decrease the spread of COVID19,20-09-2020, Wondering if you should delay your trip Postpone travel if you are sick recently tested positive for COVID19 had close contact with a person with COVID19 in the past 14 days or are waiting for viral test results Learn more  SlowTheSpread  These are challenging times so take care of your mental health Why not try practicing mindfulness by stretching meditating and taking deep breaths Some tips to get you started   COVID19 
06-10-2020,2363,-441,Decrease the spread of COVID19,22-09-2020, HCPs and staff can support HealthEquity by showing respect for all cultures and providing culturally appropriate care Learn more about promoting health equity in healthcare during COVID19   Health Departments Check out CDCs guidance communication resources and training for contact tracing to adapt to your areas needs  SlowTheSpread COVID19  Contact tracing helps protect you your family and your community from COVID19 Find out more  New CDCMMWR Contact tracing in 2 NC counties finds many people with COVID19 didnt report contacts and many contacts reported couldnt be reached In one county a third of people didnt report contacts amp half the contacts reported couldnt be reached   RT CDCtravel Thinking about traveling Check out CDCs tips to avoid getting and spreading COVID19 in common travel situations 
